Sequence Name,Locustag,Accession,Database,Id,InterPro ID,InterPro Name,InterPro Type,Name
NZ_CP082189,JN084_RS01210,WP_222883632.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082189,JN084_RS01210,WP_222883632.1,PFAM,PF22621,,Unintegrated,Unintegrated,CurL-like_PKS_C
NZ_CP082189,JN084_RS01210,WP_222883632.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NZ_CP082190,JN085_RS01520,WP_222880192.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP082190,JN085_RS01520,WP_222880192.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP082190,JN085_RS01520,WP_222880192.1,CDD,cd08952,,Unintegrated,Unintegrated,KR_1_SDR_x
NZ_CP082190,JN085_RS01520,WP_222880192.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP082190,JN085_RS01520,WP_222880192.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP082190,JN085_RS01520,WP_222880192.1,CDD,cd05195,,Unintegrated,Unintegrated,enoyl_red
NZ_CP082190,JN085_RS01520,WP_222880192.1,CDD,cd08955,,Unintegrated,Unintegrated,KR_2_FAS_SDR_x
NZ_CP082190,JN085_RS01520,WP_222880192.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NZ_CP082190,JN085_RS01520,WP_222880192.1,SMART,SM01294,,Unintegrated,Unintegrated,17clusters_betabranch_W
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.30.70.3290,,Unintegrated,Unintegrated,
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.90.180.10,,Unintegrated,Unintegrated,
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082190,JN085_RS01520,WP_222880192.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082190,JN085_RS01520,WP_222880192.1,PFAM,PF22621,,Unintegrated,Unintegrated,CurL-like_PKS_C
NZ_CP082190,JN085_RS01520,WP_222880192.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NZ_CP082302,K5L12_RS02010,WP_036368406.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP082302,K5L12_RS02010,WP_036368406.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP082302,K5L12_RS02010,WP_036368406.1,CDD,cd08952,,Unintegrated,Unintegrated,KR_1_SDR_x
NZ_CP082302,K5L12_RS02010,WP_036368406.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP082302,K5L12_RS02010,WP_036368406.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP082302,K5L12_RS02010,WP_036368406.1,CDD,cd05195,,Unintegrated,Unintegrated,enoyl_red
NZ_CP082302,K5L12_RS02010,WP_036368406.1,CDD,cd08955,,Unintegrated,Unintegrated,KR_2_FAS_SDR_x
NZ_CP082302,K5L12_RS02010,WP_036368406.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NZ_CP082302,K5L12_RS02010,WP_036368406.1,SMART,SM01294,,Unintegrated,Unintegrated,17clusters_betabranch_W
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.30.70.3290,,Unintegrated,Unintegrated,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.90.180.10,,Unintegrated,Unintegrated,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP082302,K5L12_RS02010,WP_036368406.1,PFAM,PF22621,,Unintegrated,Unintegrated,CurL-like_PKS_C
NZ_CP082302,K5L12_RS02010,WP_036368406.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NZ_CP119199,PXR06_RS01410,WP_275571811.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP119199,PXR06_RS01410,WP_275571811.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP119199,PXR06_RS01410,WP_275571811.1,CDD,cd08952,,Unintegrated,Unintegrated,KR_1_SDR_x
NZ_CP119199,PXR06_RS01410,WP_275571811.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP119199,PXR06_RS01410,WP_275571811.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP119199,PXR06_RS01410,WP_275571811.1,CDD,cd05195,,Unintegrated,Unintegrated,enoyl_red
NZ_CP119199,PXR06_RS01410,WP_275571811.1,CDD,cd08955,,Unintegrated,Unintegrated,KR_2_FAS_SDR_x
NZ_CP119199,PXR06_RS01410,WP_275571811.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NZ_CP119199,PXR06_RS01410,WP_275571811.1,SMART,SM01294,,Unintegrated,Unintegrated,17clusters_betabranch_W
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.30.70.3290,,Unintegrated,Unintegrated,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.90.180.10,,Unintegrated,Unintegrated,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP119199,PXR06_RS01410,WP_275571811.1,PFAM,PF22621,,Unintegrated,Unintegrated,CurL-like_PKS_C
NZ_CP119199,PXR06_RS01410,WP_275571811.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,COILS,Coil,,Unintegrated,Unintegrated,Coil
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,NCBIFAM,NF045894,,Unintegrated,Unintegrated,PKS_plus_SDR
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,CDD,cd08952,,Unintegrated,Unintegrated,KR_1_SDR_x
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,CDD,cd08955,,Unintegrated,Unintegrated,KR_2_FAS_SDR_x
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,CDD,cd05195,,Unintegrated,Unintegrated,enoyl_red
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,SMART,SM01294,,Unintegrated,Unintegrated,17clusters_betabranch_W
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.30.70.3290,,Unintegrated,Unintegrated,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.90.180.10,,Unintegrated,Unintegrated,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,PFAM,PF22621,,Unintegrated,Unintegrated,CurL-like_PKS_C
NZ_CSTD01000001,BN971_RS05850,WP_085180210.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NZ_CP011773,AB431_RS02005,WP_047332984.1,NCBIFAM,NF045894,,Unintegrated,Unintegrated,PKS_plus_SDR
NZ_CP011773,AB431_RS02005,WP_047332984.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP011773,AB431_RS02005,WP_047332984.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP011773,AB431_RS02005,WP_047332984.1,CDD,cd08952,,Unintegrated,Unintegrated,KR_1_SDR_x
NZ_CP011773,AB431_RS02005,WP_047332984.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP011773,AB431_RS02005,WP_047332984.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_CP011773,AB431_RS02005,WP_047332984.1,CDD,cd05195,,Unintegrated,Unintegrated,enoyl_red
NZ_CP011773,AB431_RS02005,WP_047332984.1,CDD,cd08955,,Unintegrated,Unintegrated,KR_2_FAS_SDR_x
NZ_CP011773,AB431_RS02005,WP_047332984.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NZ_CP011773,AB431_RS02005,WP_047332984.1,SMART,SM01294,,Unintegrated,Unintegrated,17clusters_betabranch_W
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.30.70.3290,,Unintegrated,Unintegrated,
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.90.180.10,,Unintegrated,Unintegrated,
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.40.50.11460,,Unintegrated,Unintegrated,
NZ_CP011773,AB431_RS02005,WP_047332984.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_CP011773,AB431_RS02005,WP_047332984.1,PFAM,PF22621,,Unintegrated,Unintegrated,CurL-like_PKS_C
NZ_CP011773,AB431_RS02005,WP_047332984.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,PANTHER,PTHR45527,,Unintegrated,Unintegrated,NONRIBOSOMAL PEPTIDE SYNTHETASE
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,CDD,cd05930,,Unintegrated,Unintegrated,A_NRPS
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,NCBIFAM,NF003417,,Unintegrated,Unintegrated,PRK04813.1
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF56801,,Unintegrated,Unintegrated,Acetyl-CoA synthetase-like
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF56801,,Unintegrated,Unintegrated,Acetyl-CoA synthetase-like
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:3.40.50.980,,Unintegrated,Unintegrated,
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:3.30.559.30,,Unintegrated,Unintegrated,"Nonribosomal peptide synthetase, condensation domain"
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:3.40.50.980,,Unintegrated,Unintegrated,
NZ_LK054223,MADA3029_RS20495,WP_022589135.1,GENE3D,G3DSA:2.30.38.10,,Unintegrated,Unintegrated,Luciferase; Domain 3
NZ_CP042914,UC8_RS04490,WP_084427653.1,GENE3D,G3DSA:3.10.620.30,,Unintegrated,Unintegrated,
NZ_CP036264,Mal15_RS17920,WP_167546893.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP036264,Mal15_RS17920,WP_167546893.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP036264,Mal15_RS17920,WP_167546893.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP036264,Mal15_RS17920,WP_167546893.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP036264,Mal15_RS17920,WP_167546893.1,SUPERFAMILY,SSF117074,,Unintegrated,Unintegrated,Hypothetical protein PA1324
NZ_CP095864,MYK68_RS07245,WP_247867194.1,CDD,cd05930,,Unintegrated,Unintegrated,A_NRPS
NZ_CP095864,MYK68_RS07245,WP_247867194.1,PANTHER,PTHR45527,,Unintegrated,Unintegrated,NONRIBOSOMAL PEPTIDE SYNTHETASE
NZ_CP095864,MYK68_RS07245,WP_247867194.1,SUPERFAMILY,SSF56801,,Unintegrated,Unintegrated,Acetyl-CoA synthetase-like
NZ_CP095864,MYK68_RS07245,WP_247867194.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP095864,MYK68_RS07245,WP_247867194.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP095864,MYK68_RS07245,WP_247867194.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP095864,MYK68_RS07245,WP_247867194.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP095864,MYK68_RS07245,WP_247867194.1,GENE3D,G3DSA:3.40.50.980,,Unintegrated,Unintegrated,
NZ_CP095864,MYK68_RS07245,WP_247867194.1,GENE3D,G3DSA:3.30.559.30,,Unintegrated,Unintegrated,"Nonribosomal peptide synthetase, condensation domain"
NZ_CP095864,MYK68_RS07245,WP_247867194.1,GENE3D,G3DSA:3.30.559.30,,Unintegrated,Unintegrated,"Nonribosomal peptide synthetase, condensation domain"
NZ_CP095864,MYK68_RS07245,WP_247867194.1,GENE3D,G3DSA:3.40.50.980,,Unintegrated,Unintegrated,
NZ_CP095864,MYK68_RS07245,WP_247867194.1,GENE3D,G3DSA:2.30.38.10,,Unintegrated,Unintegrated,Luciferase; Domain 3
NZ_SJPN01000003,Pla52n_RS13430,WP_146520203.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_SJPN01000003,Pla52n_RS13430,WP_146520203.1,COILS,Coil,,Unintegrated,Unintegrated,Coil
NZ_SJPN01000003,Pla52n_RS13430,WP_146520203.1,COILS,Coil,,Unintegrated,Unintegrated,Coil
NZ_SJPN01000003,Pla52n_RS13430,WP_146520203.1,GENE3D,G3DSA:2.60.40.2810,,Unintegrated,Unintegrated,
NZ_SJPN01000003,Pla52n_RS13430,WP_146520203.1,PFAM,PF17963,,Unintegrated,Unintegrated,Big_9
NZ_NPDI01000028,CGZ80_RS10000,WP_143543835.1,NCBIFAM,NF041518,,Unintegrated,Unintegrated,choice_anch_Q
NZ_NPDI01000028,CGZ80_RS10000,WP_143543835.1,PANTHER,PTHR34720,,Unintegrated,Unintegrated,MICROCYSTIN DEPENDENT PROTEIN
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PANTHER,PTHR45527,,Unintegrated,Unintegrated,NONRIBOSOMAL PEPTIDE SYNTHETASE
NZ_CP029711,DKM19_RS06290,WP_239514415.1,CDD,cd05930,,Unintegrated,Unintegrated,A_NRPS
NZ_CP029711,DKM19_RS06290,WP_239514415.1,CDD,cd19531,,Unintegrated,Unintegrated,LCL_NRPS-like
NZ_CP029711,DKM19_RS06290,WP_239514415.1,CDD,cd06173,,Unintegrated,Unintegrated,MFS_MefA_like
NZ_CP029711,DKM19_RS06290,WP_239514415.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029711,DKM19_RS06290,WP_239514415.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029711,DKM19_RS06290,WP_239514415.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029711,DKM19_RS06290,WP_239514415.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029711,DKM19_RS06290,WP_239514415.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029711,DKM19_RS06290,WP_239514415.1,MOBIDB_LITE,mobidb-lite,,Unintegrated,Unintegrated,disorder_prediction
NZ_CP029711,DKM19_RS06290,WP_239514415.1,SUPERFAMILY,SSF56801,,Unintegrated,Unintegrated,Acetyl-CoA synthetase-like
NZ_CP029711,DKM19_RS06290,WP_239514415.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP029711,DKM19_RS06290,WP_239514415.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP029711,DKM19_RS06290,WP_239514415.1,SUPERFAMILY,SSF52777,,Unintegrated,Unintegrated,CoA-dependent acyltransferases
NZ_CP029711,DKM19_RS06290,WP_239514415.1,GENE3D,G3DSA:3.40.50.980,,Unintegrated,Unintegrated,
NZ_CP029711,DKM19_RS06290,WP_239514415.1,GENE3D,G3DSA:3.30.559.30,,Unintegrated,Unintegrated,"Nonribosomal peptide synthetase, condensation domain"
NZ_CP029711,DKM19_RS06290,WP_239514415.1,GENE3D,G3DSA:3.40.50.980,,Unintegrated,Unintegrated,
NZ_CP029711,DKM19_RS06290,WP_239514415.1,GENE3D,G3DSA:2.30.38.10,,Unintegrated,Unintegrated,Luciferase; Domain 3
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,TMHMM,TMhelix,,Unintegrated,Unintegrated,unknown
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,TRANSMEMBRANE,,Unintegrated,Unintegrated,Transmembrane region
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NZ_CP029711,DKM19_RS06290,WP_239514415.1,PHOBIUS,NON_CYTOPLASMIC_DOMAIN,,Unintegrated,Unintegrated,Non cytoplasmic domain
NC_002944,MAP_RS19285,WP_040963265.1,CDD,cd00833,,Unintegrated,Unintegrated,PKS
NC_002944,MAP_RS19285,WP_040963265.1,CDD,cd05195,,Unintegrated,Unintegrated,enoyl_red
NC_002944,MAP_RS19285,WP_040963265.1,SMART,SM00822,,Unintegrated,Unintegrated,PKS_KR
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:3.90.180.10,,Unintegrated,Unintegrated,
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:3.40.50.720,,Unintegrated,Unintegrated,
NC_002944,MAP_RS19285,WP_040963265.1,GENE3D,G3DSA:3.30.70.250,,Unintegrated,Unintegrated,
NC_002944,MAP_RS19285,WP_040963265.1,PFAM,PF13602,,Unintegrated,Unintegrated,ADH_zinc_N_2
NC_005027,RB_RS21530,WP_164922330.1,CDD,cd00146,,Unintegrated,Unintegrated,PKD
NC_005027,RB_RS21530,WP_164922330.1,CDD,cd14256,,Unintegrated,Unintegrated,Dockerin_I
NC_005027,RB_RS21530,WP_164922330.1,CDD,cd00146,,Unintegrated,Unintegrated,PKD
NC_005027,RB_RS21530,WP_164922330.1,PFAM,PF13385,,Unintegrated,Unintegrated,Laminin_G_3
NC_005027,RB_RS21530,WP_164922330.1,GENE3D,G3DSA:2.60.120.200,,Unintegrated,Unintegrated,
NZ_CP036264,Mal15_RS17925,WP_167546894.1,CDD,cd14256,,Unintegrated,Unintegrated,Dockerin_I
NZ_CP036264,Mal15_RS17925,WP_167546894.1,GENE3D,G3DSA:2.40.10.500,,Unintegrated,Unintegrated,
NZ_CP036264,Mal15_RS17925,WP_167546894.1,SUPERFAMILY,SSF63825,,Unintegrated,Unintegrated,YWTD domain
